대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
마포구,136. 대흥동 주민센터,2015-09-30,4
서대문구,115. 사루비아 빌딩 앞,2015-09-30,15
서대문구,116. 일진아이윌아파트 옆,2015-09-30,9
서대문구,117. 홍은사거리,2015-09-30,5
서대문구,128. 신촌역(2호선) 1번출구 옆,2015-09-30,27
서대문구,131. 증산2교,2015-09-30,46
서대문구,132. 창천문화공원,2015-09-30,37
서대문구,133. 해담는다리,2015-09-30,5
서대문구,135. 명물길 원형무대 앞,2015-09-30,13
서대문구,137. NH농협 신촌지점 앞,2015-09-30,14
서대문구,138. 신촌동 제1공영주차장 앞,2015-09-30,19
서대문구,139. 연세대 정문 건너편,2015-09-30,15
서대문구,140. 이화여대 후문,2015-09-30,16
서대문구,141. 연대 대운동장 옆,2015-09-30,18
영등포구,200. 국회의원회관,2015-09-30,13
영등포구,201. 진미파라곤 앞,2015-09-30,25
영등포구,202. 국민일보 앞,2015-09-30,16
영등포구,203. 국회의사당역 3번출구 옆,2015-09-30,5
영등포구,204. 국회의사당역 5번출구 옆,2015-09-30,7
영등포구,205. 산업은행 앞,2015-09-30,18
영등포구,206. KBS 앞,2015-09-30,15
영등포구,209. 유진투자증권빌딩 앞,2015-09-30,21
영등포구,210. IFC몰,2015-09-30,29
영등포구,211. 여의도역 4번출구 옆,2015-09-30,23
영등포구,212. 여의도역 1번출구 옆,2015-09-30,11
영등포구,213. KT앞,2015-09-30,24
영등포구,214. 금융감독원 앞,2015-09-30,8
영등포구,215. 여의도고교 앞,2015-09-30,16
영등포구,216. 삼부아파트1동 앞,2015-09-30,17
영등포구,217. NH농협은행 앞,2015-09-30,12
영등포구,218. 증권거래소 앞,2015-09-30,11
영등포구,219. 롯데캐슬엠파이어 옆,2015-09-30,5
영등포구,220. 미성아파트 A동 앞,2015-09-30,12
영등포구,221. 여의도초교 앞,2015-09-30,14
영등포구,222. 시범아파트버스정류장 옆,2015-09-30,21
영등포구,223. 진주아파트상가 앞,2015-09-30,20
영등포구,224. 롯데캐슬 앞,2015-09-30,18
영등포구,225. 앙카라공원 앞,2015-09-30,19
영등포구,226. 샛강역 1번출구 앞,2015-09-30,5
그룹명 없음,대여소명 없음,2015-10-01,0
그룹명 없음,대여소명 없음,2015-10-01,1
그룹명 없음,대여소명 없음,2015-10-01,5
마포구,101. (구)합정동 주민센터,2015-10-01,2
마포구,102. 망원역 1번출구 앞,2015-10-01,5
마포구,103. 망원역 2번출구 앞,2015-10-01,1
마포구,104. 합정역 1번출구 앞,2015-10-01,4
마포구,105. 합정역 5번출구 앞,2015-10-01,4
마포구,106. 합정역 7번출구 앞,2015-10-01,7
마포구,107. 신한은행 서교동금융센터점 앞,2015-10-01,3
마포구,108. 서교동 사거리,2015-10-01,1
마포구,111. 상수역 2번출구 앞,2015-10-01,4
마포구,112. 극동방송국 앞,2015-10-01,6
마포구,113. 홍대입구역 2번출구 앞,2015-10-01,10
마포구,114. 홍대입구역 8번출구 앞,2015-10-01,10
마포구,118. 광흥창역 2번출구 앞,2015-10-01,6
마포구,119. 서강나루 공원,2015-10-01,4
마포구,120. 신수동 사거리,2015-10-01,1
마포구,121. 마포소방서 앞,2015-10-01,2
마포구,122. 신성기사식당 앞,2015-10-01,5
마포구,124. 서강대 정문 건너편,2015-10-01,11
마포구,125. 서강대 남문 옆,2015-10-01,7
마포구,126. 서강대 후문 옆,2015-10-01,11
마포구,129. 신촌역(2호선) 6번출구 옆,2015-10-01,3
마포구,130. 신촌역(2호선) 7번출구 앞,2015-10-01,8
마포구,136. 대흥동 주민센터,2015-10-01,3
서대문구,115. 사루비아 빌딩 앞,2015-10-01,2
서대문구,116. 일진아이윌아파트 옆,2015-10-01,4
서대문구,128. 신촌역(2호선) 1번출구 옆,2015-10-01,7
서대문구,131. 증산2교,2015-10-01,5
서대문구,132. 창천문화공원,2015-10-01,7
서대문구,133. 해담는다리,2015-10-01,2
서대문구,135. 명물길 원형무대 앞,2015-10-01,6
서대문구,137. NH농협 신촌지점 앞,2015-10-01,5
서대문구,138. 신촌동 제1공영주차장 앞,2015-10-01,4
서대문구,140. 이화여대 후문,2015-10-01,4
서대문구,141. 연대 대운동장 옆,2015-10-01,8
영등포구,200. 국회의원회관,2015-10-01,5
영등포구,201. 진미파라곤 앞,2015-10-01,3
영등포구,202. 국민일보 앞,2015-10-01,2
영등포구,203. 국회의사당역 3번출구 옆,2015-10-01,2
영등포구,204. 국회의사당역 5번출구 옆,2015-10-01,1
영등포구,205. 산업은행 앞,2015-10-01,5
영등포구,206. KBS 앞,2015-10-01,3
영등포구,209. 유진투자증권빌딩 앞,2015-10-01,5
영등포구,210. IFC몰,2015-10-01,5
영등포구,211. 여의도역 4번출구 옆,2015-10-01,2
영등포구,212. 여의도역 1번출구 옆,2015-10-01,2
영등포구,213. KT앞,2015-10-01,6
영등포구,214. 금융감독원 앞,2015-10-01,2
영등포구,215. 여의도고교 앞,2015-10-01,1
영등포구,216. 삼부아파트1동 앞,2015-10-01,6
영등포구,217. NH농협은행 앞,2015-10-01,1
영등포구,218. 증권거래소 앞,2015-10-01,0
영등포구,219. 롯데캐슬엠파이어 옆,2015-10-01,1
영등포구,220. 미성아파트 A동 앞,2015-10-01,1
영등포구,221. 여의도초교 앞,2015-10-01,3
영등포구,222. 시범아파트버스정류장 옆,2015-10-01,1
영등포구,223. 진주아파트상가 앞,2015-10-01,1
영등포구,224. 롯데캐슬 앞,2015-10-01,1
영등포구,225. 앙카라공원 앞,2015-10-01,3
영등포구,226. 샛강역 1번출구 앞,2015-10-01,0
그룹명 없음,대여소명 없음,2015-10-02,0
그룹명 없음,대여소명 없음,2015-10-02,1
그룹명 없음,대여소명 없음,2015-10-02,14
마포구,101. (구)합정동 주민센터,2015-10-02,5
